ids,artists,mediums,titles,descriptions,urls
Fra_591,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"”- My God! Madame Bombec, what happened to you? - Don’t mention it, my dear, it’s horrible. The world is going from bad to worse, I would rather be janitor at the botanical garden! You know that Bézuchet from the fifth floor, the one that always insists that her good-for-nothing daughter who is fat around the hips has become….. I only replied: Ah, well! - And that’s the person who… - Of course, even a blind man can see that!,” plate 30 from Types Parisiens",,https://www.artic.edu/artworks/21535/my-god-madame-bombec-what-happened-to-you-don-t-mention-it-my-dear-it-s-horrible-the-world-is-going-from-bad-to-worse-i-would-rather-be-janitor-at-the-botanical-garden-you-know-that-bezuchet-from-the-fifth-floor-the-one-that-always-insists-that-her-good-for-nothing-daughter-who-is-fat-around-the-hips-has-become-i-only-replied-ah-well-and-that-s-the-person-who-of-course-even-a-blind-man-can-see-that-plate-30-from-types-parisiens
Fra_592,Auguste Herbin,Oil on canvas,"House and Flowering Cherry Trees, Hamburg",,https://www.artic.edu/artworks/8977/house-and-flowering-cherry-trees-hamburg
Fra_593,Honoré-Victorin Daumier,Lithograph in black on white wove paper,Malbroug s’en va-t-en Guerre…,,https://www.artic.edu/artworks/9423/malbroug-s-en-va-t-en-guerre
Fra_594,Rosa Bonheur,Bronze,Lion,,https://www.artic.edu/artworks/70989/lion
Fra_595,André Derain,Oil on canvas,Cagnes,,https://www.artic.edu/artworks/12402/cagnes
Fra_596,Pierre Soulages,Oil on canvas,29 June 1965,,https://www.artic.edu/artworks/65842/29-june-1965
Fra_597,Jean Dubuffet,Oil on canvas,Genuflection of the Bishop,,https://www.artic.edu/artworks/22245/genuflection-of-the-bishop
Fra_598,Paul Gauguin,"Chestnut and pine, carved and polychromed; glass, metal hardware",Earthly Paradise,"Combining painting, sculpture, and carpentry, this unique object was created collaboratively by Paul Gauguin and his younger contemporary Émile Bernard. Their artistic experiments, often undertaken in the spirit of friendly competition, challenged hierarchical distinctions between fine art, grounded in aesthetics, and decorative art, associated with functionality. Bernard carved the left panel and possibly the bottom panel. Both artists incorporated animals, trees, and people from village life in Brittany, France, motifs they also used in their paintings. The figures on the right panel were inspired by Gauguin’s trip the previous year to the Caribbean island of Martinique. This visit informed his later decision to leave France, which ultimately led him to Tahiti.",https://www.artic.edu/artworks/188629/earthly-paradise
Fra_599,Man Ray (Emmanuel Radnitzky),"Pen and brown ink, and graphite with smudging, with colored crayons on cream wove paper",Exquisite Corpse,"The so-called cadavre exquis or exquisite corpse, a Surrealist visual game, was created in winter 1925–26, when members of the group gathered in the evenings. If conversation lagged, they invented games to spark the unconscious. The exquisite corpse grew out of one such invention, which reimagined the children’s game of “head, body, legs,” in which each participant adds to a drawing without seeing the preceding contributions, which are hidden by folding the paper. The results are strange, sometimes violent, combinations of images. The Surrealists produced many such drawings (the Art Institute has several; for example, 2018.333, 2018.334, and 2018.335), and these collaborative experiments were profoundly influential. The Chicago-based Hairy Who artists also played the game in the late 1960s, but with more playful results (for example, 2018.684, 2018.685, 2018.686, 2018.687, 2018.688, and 2018.689).",https://www.artic.edu/artworks/119118/exquisite-corpse
Fra_600,Robert William Vonnoh,Oil on canvas,Spring in France,"Robert Vonnoh was among the first American painters to explore Impressionism. He received his formative artistic training in Boston and headed to Paris in the early 1880s for further instruction. By the late 1880s, Vonnoh had settled in Grez-sur-Loing, a rural area outside of Paris that attracted a growing colony of artists who worked outdoors. Here, using a brilliant palette, broken brushstrokes, and unblended colors, Vonnoh captured the budding vegetation and warming sunlight of a spring day. Intense greens, peaches, and lavenders convey the dappled light and shadows of a winding road at right. The fence posts marking the edge of the yard and white linens hanging from a nearby tree highlight the scene’s domestic setting.",https://www.artic.edu/artworks/97292/spring-in-france
Fra_601,Pierre François Basan,Engraving on paper,The Rat Catcher,,https://www.artic.edu/artworks/12190/the-rat-catcher
Fra_602,Suzanne Valadon,Soft ground etching with foul biting in black on ivory wove paper,Louise Nude on a Sofa,,https://www.artic.edu/artworks/3419/louise-nude-on-a-sofa
Fra_603,Hilaire Germain Edgar Degas,Bronze,The Tub,,https://www.artic.edu/artworks/68369/the-tub
Fra_604,Imitator of François Clouet,Oil on panel,"Portrait of Elizabeth of Austria, Wife of King Charles IX of France",,https://www.artic.edu/artworks/107920/portrait-of-elizabeth-of-austria-wife-of-king-charles-ix-of-france
Fra_605,Hilaire Germain Edgar Degas,Bronze,Spanish Dance,,https://www.artic.edu/artworks/133719/spanish-dance
Fra_606,Antoine Louis Barye,Bronze,Roger and Angelica Mounted on the Hippogriff,"This bronze depicts a scene from Orlando Furioso, a chivalric epic from the Italian Renaissance that inspired artists well into the 19th century. In it, Roger, a knight, rides a hippogriff to save Princess Angelica, who has been chained to a rock to be devoured by a sea monster. Antoine Louis Barye captured the moment the heroes take flight, leaving behind the defeated monster with waves lapping around it. This sculptural group formed part of a decorative ensemble for a fireplace mantel, which was commissioned around 1840 by Antoine, Duke of Montpensier, the youngest son of King Louis Philippe of France. The composition was recast frequently during and after Barye’s lifetime.",https://www.artic.edu/artworks/102105/roger-and-angelica-mounted-on-the-hippogriff
Fra_607,Paul Gavarni,"Lithograph in black on white China paper, laid down on ivory wove paper",Charles Chandellier,,https://www.artic.edu/artworks/11125/charles-chandellier
Fra_608,Hilaire Germain Edgar Degas,Pastel with estompe on cream laid paper,Dancer Stretching at the Bar,,https://www.artic.edu/artworks/16758/dancer-stretching-at-the-bar
Fra_609,Albert André,Oil on canvas,"By the Sea, Dieppe",,https://www.artic.edu/artworks/25801/by-the-sea-dieppe
Fra_610,Gustave Caillebotte,"Sketchbook containing 40 drawings: 30 in graphite, 7 in watercolor over graphite, and 3 in graphite and brush and gray wash, on 40 sheets of cream wove paper bound in brown cloth",Sketchbook,"In 1881 Gustave Caillebotte purchased a home near Argenteuil, then a rural town on the outskirts of Paris, with his brother Martial, and this led to a notable decrease in his artistic productivity. Caillebotte’s “lost years” coincide with the use of this sketchbook.The subjects of the drawings in the book—panoramic views, portraits, intimate garden scenes, details of trees and architecture, and copies after other works—reflect Caillebotte’s shift away from his earlier depictions of urban Parisians. None are studies for later works; instead this sketchbook is more experimental, as Caillebotte focused on developing his use of watercolor and drawing out of doors.",https://www.artic.edu/artworks/208200/sketchbook
Fra_611,Henri de Toulouse-Lautrec,Lithograph on cream wove paper,Carnot is Sick!,,https://www.artic.edu/artworks/7601/carnot-is-sick
Fra_612,Aristide Joseph-Bonaventure Maillol,"Red Conté crayon, with touches of charcoal and stumping on ivory laid paper",Reclining Nude,,https://www.artic.edu/artworks/39512/reclining-nude
Fra_613,George Du Maurier,"Pen and brown ink on blue wove paper, with embossed printing",Letter with Drawing of Whistler Menacing Du Maurier,,https://www.artic.edu/artworks/14361/letter-with-drawing-of-whistler-menacing-du-maurier
Fra_614,Émile Bernard,Oil on canvas,Still Life with Fruit,,https://www.artic.edu/artworks/58999/still-life-with-fruit
Fra_615,François Boucher,"Black chalk, with stumping and touches of red chalk, heightened with white chalk, on cream laid paper, laid down on cream laid paper",Academic Study of a Reclining Male Nude,"As an influential professor at the Royal Academy, Boucher taught life drawing. A savvy businessman, he realized the potential of producing etchings after his studies from life so that there might be instruction in provincial centers as well. This drawing—a dazzling demonstration of his technique of comingling red, black, and white chalks—was one of those reproduced.",https://www.artic.edu/artworks/196175/academic-study-of-a-reclining-male-nude
Fra_616,Antoine Louis Barye,"Watercolor, with black crayon, touches of gouache, and wiping, on cream laid paper, laid down on Japanese paper",Jaguar Standing,"A Romantic artist working in Paris, Barye was the foremost master of bronze animal sculpture and the initiator of a school called the “Animaliers.” A tireless observer of animal form and habits, Barye often sketched at the Paris zoo. Back in his studio, the artist used his imagination to transform his quick studies of caged animals into highly finished drawings that situate the animals in a more exotic natural environment.",https://www.artic.edu/artworks/6198/jaguar-standing
Fra_617,Georges Braque,"Oil on paper, mounted on canvas",Ajax,,https://www.artic.edu/artworks/147657/ajax
Fra_618,Édouard Manet,"Pastel on canvas, prepared with an off-white ground",Portrait of Alphonse Maureau,"One of the earliest portrait pastels executed by Manet, this dashing subject was the painter Alphonse Maureau, an habitue of the cafe La Nouvelle Athenes.",https://www.artic.edu/artworks/90258/portrait-of-alphonse-maureau
Fra_619,Jean Hélion,Oil on canvas,Twin Figures,,https://www.artic.edu/artworks/5173/twin-figures
Fra_620,Louis Marcoussis,Etching in black on off-white wove paper,"Singer, plate eight from Alcools",The poem on which the image is based is merely one line: “And the solitary cord of sea lutes.”,https://www.artic.edu/artworks/20737/singer-plate-eight-from-alcools
Fra_621,Jean Louis Forain,Lithograph on ivory wove paper,The Clothing of the Prisoner of war,,https://www.artic.edu/artworks/18585/the-clothing-of-the-prisoner-of-war
Fra_622,Narcisse Virgile Diaz de la Peña,Oil on panel,Education of Cupid,,https://www.artic.edu/artworks/35155/education-of-cupid
Fra_623,Fernand Léger,Oil on canvas,The Red Table,,https://www.artic.edu/artworks/63979/the-red-table
Fra_624,Paul Gavarni,Lithograph in black on ivory wove paper,"Les-Parents-Terribles series: Yes, but you will see the captain…",,https://www.artic.edu/artworks/10945/les-parents-terribles-series-yes-but-you-will-see-the-captain
Fra_625,Henri de Toulouse-Lautrec,Oil and pastel on cardboard,May Milton,,https://www.artic.edu/artworks/65089/may-milton
Fra_626,Émile Bernard,Woodcut in black on ivory laid paper,Laundresses,,https://www.artic.edu/artworks/4920/laundresses
Fra_627,Gustave Courbet,Oil on canvas,The Brook of Les Puits-Noir,,https://www.artic.edu/artworks/16490/the-brook-of-les-puits-noir
Fra_628,Mme. J. De la Baume Durrbach (Weaver),"Cotton and wool, dovetail tapestry weave",Les Trois Danseuses (The Three Dancers),,https://www.artic.edu/artworks/57826/les-trois-danseuses-the-three-dancers
