ids,artists,mediums,titles,descriptions,urls
jp_58,Utagawa Hiroshige,Color woodblock print; ōban,"Shirasuka: Shiomi Slope,no. 33 from the series Fifty-Three Stations of the Tokaido (Tōkaidō gojūsan tsugi)",,https://www.artic.edu/artworks/18307/shirasuka-shiomi-slope-no-33-from-the-series-fifty-three-stations-of-the-tokaido-te%D1%9Ckaide%D1%9C-goje-san-tsugi
jp_59,,Wood with polychromy and gilt-bronze accessories,Fudo Myo-o,"The name Fudo Myo-o means “the immovable or unshakable one.” He is one of five myo-o, or lords of light, whose threatening appearance guards the Law of Buddhism. He is equipped to guide the spiritual traveler past temptation on the path to enlightenment. Fudo’s bulging eyes, piercing stare, and protruding fangs express the intensity of his wrath against evil. Seated on a stylized rock formation that symbolizes his steadfastness, he once held his attributes, a rope and sword (these have been removed for conservation), which were used to subdue evil forces and to cut through the ignorance that is the source of suffering. This finely modeled figure reflects the highly detailed, realistic direction taken by Japanese sculptors in the Kamakura period (1185–1333).",https://www.artic.edu/artworks/8085/fudo-myo-o
jp_60,Utagawa Hiroshige,Color woodblock print; oban,"Oumayagashi, from the series “One Hundred Famous Views of Edo (Meisho Edo hyakkei)”",,https://www.artic.edu/artworks/18366/oumayagashi-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_61,Utagawa Hiroshige,Color woodblock print; oban,"Snow at Akabane Bridge in Shiba (Shiba Akabane no yuki), from the series “Famous Places in the Eastern Capital (Toto meisho)”",,https://www.artic.edu/artworks/10932/snow-at-akabane-bridge-in-shiba-shiba-akabane-no-yuki-from-the-series-famous-places-in-the-eastern-capital-toto-meisho
jp_62,Kitao Shigemasa,"Color woodblock print; hosoban, mizu-e",The Maple Festival (Momiji no ga) from chapter 7 of The Tale of Genji,,https://www.artic.edu/artworks/19832/the-maple-festival-momiji-no-ga-from-chapter-7-of-the-tale-of-genji
jp_63,Onchi Kōshirō,"Pastel on Japanese paper (mitsumata fiber), graphite",Sketch for the print “Portrait of Yamada Kosaku”,,https://www.artic.edu/artworks/5550/sketch-for-the-print-portrait-of-yamada-kosaku
jp_64,,Hanging scroll; ink and color on silk,Kobo Daishi (Kukai) as a Boy (Chigo Daishi),"Kukai (774–835) was an influential religious leader responsible for introducing Shingon Buddhism, a form of Esoteric Buddhism, to Japan in the ninth century. After his death, Kûkai received the name Kôbô Daishi (Great Teacher of the Divine Law) and was revered as a saint.The inscription at the top of this painting is a quotation from the Goyuigo, a set of instructions believed to have been prepared by Kukai for his disciples. In the passage, Kukai describes a dream he had as a child in which he was carried aloft on an eight-petaled lotus flower to a heavenly realm where he conversed with various Buddhas. The practice of depicting religious leaders as children during miraculous moments in their lives would have been keenly reassuring to Buddhist devotees.",https://www.artic.edu/artworks/11146/kobo-daishi-kukai-as-a-boy-chigo-daishi
jp_65,Katsushika Hokusai,Color woodblock print; oban,"Under the Wave off Kanagawa (Kanagawa oki nami ura), also known as The Great Wave, from the series “Thirty-Six Views of Mount Fuji (Fugaku sanjurokkei)”","Katsushika Hokusai’s much celebrated series, Thirty-Six Views of Mount Fuji (Fugaku sanjûrokkei), was begun in 1830, when the artist was 70 years old. This tour-de-force series established the popularity of landscape prints, which continues to this day. Perhaps most striking about the series is Hokusai’s copious use of the newly affordable Berlin blue pigment, featured in many of the compositions in the color for the sky and water. Mount Fuji is the protagonist in each scene, viewed from afar or up close, during various weather conditions and seasons, and from all directions.The most famous image from the set is the “Great Wave” (Kanagawa oki nami ura), in which a diminutive Mount Fuji can be seen in the distance under the crest of a giant wave. The three impressions of Hokusai’s Great Wave in the Art Institute are all later impressions than the first state of the design.",https://www.artic.edu/artworks/89503/under-the-wave-off-kanagawa-kanagawa-oki-nami-ura-also-known-as-the-great-wave-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
jp_66,Torii Kiyonobu I,"Hand-colored woodblock print; hosoban, tan-e","The Actor Ichikawa Danjuro II as Soga no Goro and Nakamura Takesaburo I as Kewaizaka no Shosho in the play “Bando Ichi Kotobuki Soga,” performed at the Nakamura Theater in the first month, 1715",,https://www.artic.edu/artworks/8935/the-actor-ichikawa-danjuro-ii-as-soga-no-goro-and-nakamura-takesaburo-i-as-kewaizaka-no-shosho-in-the-play-bando-ichi-kotobuki-soga-performed-at-the-nakamura-theater-in-the-first-month-1715
jp_67,Kawase Hasui,Color woodblock print; oban,Snow at Zojoji Temple (Yuki no Zojoji),,https://www.artic.edu/artworks/15897/snow-at-zojoji-temple-yuki-no-zojoji
jp_68,Kawase Hasui,Color woodblock print; oban,"Cloudy Day at Matsue in Izumo Province (Izumo Matsue [kumoribi]), from the series “Souvenirs of Travel, Third Series (Tabi miyage dai sanshu)”",,https://www.artic.edu/artworks/2584/cloudy-day-at-matsue-in-izumo-province-izumo-matsue-kumoribi-from-the-series-souvenirs-of-travel-third-series-tabi-miyage-dai-sanshu
jp_69,Suzuki Harunobu,Color woodblock print; hashira-e,Shirabyoshi Dancer Standing in Asazuma Boat,,https://www.artic.edu/artworks/7531/shirabyoshi-dancer-standing-in-asazuma-boat
jp_70,Utagawa Hiroshige,Color woodblock print; otanzaku,Macaw on a pine branch,,https://www.artic.edu/artworks/10922/macaw-on-a-pine-branch
jp_71,Utagawa Hiroshige,Color woodblock print; oban,"Asakusa Rice Fields and Torinomachi Festival (Asakusa tanbo Torinomachi mode), from the series “One Hundred Famous Views of Edo (Meisho Edo hyakkei)”",,https://www.artic.edu/artworks/13192/asakusa-rice-fields-and-torinomachi-festival-asakusa-tanbo-torinomachi-mode-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_72,Katsushika Hokusai,Color woodblock print; chuban,"Sakanoshita, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/3035/sakanoshita-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_73,,"plain compound twill weave, silk and gilt-paper",Kesa,,https://www.artic.edu/artworks/792/kesa
jp_74,Torii Kiyomasu II,"Color woodblock print; hosoban, benizuri-e","The Actors Segawa Kikunojo I as Ochiyo and Matsushima Kichisaburo as Ochiyo’s spirit in the play “Higashiyama Gojitsu Yaoya Hanbei,” performed at the Nakamura Theater in the eighth month, 1744",,https://www.artic.edu/artworks/7537/the-actors-segawa-kikunojo-i-as-ochiyo-and-matsushima-kichisaburo-as-ochiyo-s-spirit-in-the-play-higashiyama-gojitsu-yaoya-hanbei-performed-at-the-nakamura-theater-in-the-eighth-month-1744
jp_75,Tōshūsai Sharaku,Color woodblock print; oban,The actors Ichikawa Omezo I (R) as Tomita Hyotaro and Otani Oniji III (L) as Kawashima Jibugoro,,https://www.artic.edu/artworks/18897/the-actors-ichikawa-omezo-i-r-as-tomita-hyotaro-and-otani-oniji-iii-l-as-kawashima-jibugoro
jp_76,Torii Kiyohiro,"Hand-colored woodblock print; uncut hosoban triptych, urushi-e","Beauties of the Three Capitals: Shimabara in Kyoto (right), Yoshiwara in Edo (center), and Shinmachi in Osaka (left)",,https://www.artic.edu/artworks/19900/beauties-of-the-three-capitals-shimabara-in-kyoto-right-yoshiwara-in-edo-center-and-shinmachi-in-osaka-left
jp_77,Torii Kiyomasu II,"Hand-colored woodblock print; hosoban, urushi-e",The Actor Ichikawa Ebizo II casting a curse at the hour of the ox,,https://www.artic.edu/artworks/19352/the-actor-ichikawa-ebizo-ii-casting-a-curse-at-the-hour-of-the-ox
jp_78,Utagawa Hiroshige,Color woodblock print; oban,"Hodogaya: Katabira River and Katabira Brige (Hodogaya, Katabiragawa Katabirabashi)—No. 5, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido",,https://www.artic.edu/artworks/18278/hodogaya-katabira-river-and-katabira-brige-hodogaya-katabiragawa-katabirabashi-no-5-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
jp_79,Utagawa Kuniyoshi,Ink and red pigment on paper,Gathering Seaweed at Omori,,https://www.artic.edu/artworks/7691/gathering-seaweed-at-omori
jp_80,Kawase Hasui,Color woodblock print; oban,"Misty Moonlight at Matsue in Izumo Province (Izumo Matsue [oborozuki]), from the series “Souvenirs of Travel, Third Series (Tabi miyage dai sanshu)”",,https://www.artic.edu/artworks/2587/misty-moonlight-at-matsue-in-izumo-province-izumo-matsue-oborozuki-from-the-series-souvenirs-of-travel-third-series-tabi-miyage-dai-sanshu
jp_81,Torii Kiyomasu II,"Color woodblock print; hosoban, benizuri-e","The Actor Segawa Kikunojo I as Katakai in the play “Mugen no Kane Omoi no Akatsuki,” performed at the Nakamura Theater in the third month, 1746",,https://www.artic.edu/artworks/3617/the-actor-segawa-kikunojo-i-as-katakai-in-the-play-mugen-no-kane-omoi-no-akatsuki-performed-at-the-nakamura-theater-in-the-third-month-1746
jp_82,Utagawa Hiroshige,Color woodblock print; oban,"No. 56: Mieji, from the series “Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)”",,https://www.artic.edu/artworks/18416/no-56-mieji-from-the-series-sixty-nine-stations-of-the-kisokaido-kisokaido-rokujukyu-tsugi-no-uchi
jp_83,Sugimura Jihei,"Hand-colored woodblock print; oban, sumizuri-e",Dalliance,,https://www.artic.edu/artworks/19021/dalliance
jp_84,Katsushika Hokusai,Color woodblock print; chuban,"Kohada Koheiji, from the series “One Hundred Ghost Tales (Hyaku monogatari)”","This frightening print illustrates the story of Kohada Koheiji, a Kabuki actor who was drowned by his wife’s lover but later came back to haunt the couple. The tale was popular in the 18th century, eventually inspiring a novel and several Kabuki plays. Here, the skeletal ghost of Kohada Koheiji pulls down the mosquito net and eerily peers at the sleeping couple in their bed.The Art Institute’s collection boasts one of the most well-preserved and appreciated editions of Katsushika Hok usa i’s One Hundred Ghost Tales series (1831–32). The artist apparently planned to produce a full hundred images, but the series was not completed and only five prints are known. The title refers to a game in which people would gather at night to tell scary stories, putting out a candle after each tale until the room was completely dark. These small-format works feature a bright-blue color made possible by Berlin blue pigment (often called “Prussian blue”), which had become affordable shortly before their production. Although this hue may seem cheery to us, Hokusai’s original audience would have associated it with death and the occult.",https://www.artic.edu/artworks/47398/kohada-koheiji-from-the-series-one-hundred-ghost-tales-hyaku-monogatari
jp_85,Kawase Hasui,Color woodblock print; oban,"Komagata Embankment (Komagatagashi), from the series “Twelve Scenes of Tokyo (Tokyo junidai)”",,https://www.artic.edu/artworks/15877/komagata-embankment-komagatagashi-from-the-series-twelve-scenes-of-tokyo-tokyo-junidai
jp_86,Tōshūsai Sharaku,"Color woodblock print; aiban, nishiki-e",Maple Leaf Viewing (Momiji gari),,https://www.artic.edu/artworks/9788/maple-leaf-viewing-momiji-gari
jp_87,Utagawa Hiroshige,Color woodblock print; chuban,"Chiryu, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4400/chiryu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_88,Utagawa Hiroshige,Color woodblcok print; oban,"Kuwana: Ferryboat at Shichiri Crossing (Kuwana, Shichiri no watashibune)—No. 43, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido",,https://www.artic.edu/artworks/18329/kuwana-ferryboat-at-shichiri-crossing-kuwana-shichiri-no-watashibune-no-43-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
