ids,artists,mediums,titles,descriptions,urls
usa_419,George Inness,Oil on canvas,The Old Mill,"George Inness began painting landscapes during a period in which the public preferred depictions of the untamed American wilderness; throughout his career, however, he insisted upon the importance of the cultivated landscape as a subject for art. In this work, the brightly lit figures and mill contrast with the shadowy darkness of the trees, suggesting the potential for danger at the edge of the forest. The rundown mill represents a stable, settled area but also points to the changes brought about by industrialization. Inness thus created a contradictory view of rural life that celebrates its simplicity and safety while hinting at its decline.",https://www.artic.edu/artworks/30701/the-old-mill
usa_420,Gustave Baumann,Color woodcut on cream laid paper,Fifth Avenue (Flags),,https://www.artic.edu/artworks/8919/fifth-avenue-flags
usa_421,Ivan Albright,Oil on silk,Pray for These Little Ones (Perforce They Live Together),,https://www.artic.edu/artworks/93803/pray-for-these-little-ones-perforce-they-live-together
usa_422,John Marin,Oil on canvas,"Movement: Boats and Objects, Blue Gray Sea","In late compositions such as Movement: Boats and Objects, Blue Gray Sea, John Marin used oil paint as thinly as he did watercolor, the medium for which he is best known. This work likely depicts the Maine coast, where Marin summered and painted throughout his career, exploring how best to express movement and spontaneity in paint. The artist practiced architecture before becoming a painter, and late in life he returned to three-dimensional design, creating painted frames that complement his pictures. Marin had a close relationship with Alfred Stieglitz, who supported him financially and critically from 1910 on and helped him become one of the most successful American Modernists.",https://www.artic.edu/artworks/66108/movement-boats-and-objects-blue-gray-sea
usa_423,Karl Wirsum,Acrylic on canvas,Screamin’ Jay Hawkins,"After graduating from the School of the Art Institute of Chicago in 1961, Karl Wirsum, a pioneer of the Hairy Who, a small group that exhibited together in the mid-to late 1960s, quickly went on to develop his signature style, which combines a graphic sensibility—vivid, flat colors; bold outlines; and simplified, cartoonlike figures—with a quirky sense of humor. Inspired largely by comic book figures and popular icons, Wirsum’s high-energy paintings typically feature a central, remarkably stylized figure. This painting portrays Screaming Jay Hawkins, one of the most eccentric performers in the history of rock and roll. Anticipating the later theatrics of Alice Cooper and David Bowie, Hawkins fashioned himself as the High Priest of Voodoo Rock with his elaborate costumes and macabre performances. The frenetic lines, electric colors, and exaggerated features in this painting demonstrate Wirsum’s long-held interest in activating the abstract underpinnings of his figurative work.",https://www.artic.edu/artworks/109886/screamin-jay-hawkins
usa_424,Wallace L. DeWolf,Oil on canvas,Among the Redwoods,,https://www.artic.edu/artworks/7162/among-the-redwoods
usa_425,Andrea Fraser,"Color video, sound; 29 min. loop",Official Welcome,"Andrea Fraser is a performance and video artist who has been regarded primarily as a pioneer of “institutional critique,” since she structures her work around existing museum practices and protocols such as gallery talks and welcome speeches. Although they often begin rationally, her performances progressively unravel, frequently devolving into discussion of eccentric topics or performances of taboo behaviors. Spanning more than a decade, the five works in the Art Institute’s collection are among Fraser’s earliest and most influential creations.Both Inaugural Speech and Official Welcome parody the rhetorical functions of institutional opening events. Inaugural Speech deals with the politics of international group exhibitions of contemporary art in an era of increasing globalization. Official Welcome questions the relationship between artists and patrons: at one point, Fraser completely disrobes to suggest the inherent exhibitionism involved in presenting art. The intelligence, clarity, and forcefulness of such performances have ensured the Fraser’s oeuvre remains a touchstone for critically engaged art of the 1990s and beyond.",https://www.artic.edu/artworks/193360/official-welcome
usa_426,Rainey Bennett,Watercolor with graphite and scraping on off-white watercolor paper,Quiet Blue,,https://www.artic.edu/artworks/12001/quiet-blue
usa_427,Winslow Homer,"Watercolor, with rewetting, blotting and scraping, over graphite, on thick, moderately textured, ivory wove paper","North Woods Club, Adirondacks (The Interrupted Tete-a-Tete)","In numerous watercolors, Homer explored aspects of the controversy over deer hunting practices in the Adirondack region without overtly expressing his own opinion. In North Woods Club, Adirondacks (The Interrupted Tête-à-tête), hunting is only hinted at in a subliminal way. Homer pictured two white-tailed deer, a doe and a buck, at the edge of a mountain meadow. Homer selected the exact moment when the deer become aware of another presence, the identity of whom is left to the viewer’s imagination. He juxtaposed a yellow-green flowering meadow with cool, purple-blue mountains, creating an entrancing summer vista. Yet Homer alluded to a less-benign narrative that would have been clear to his contemporaries. Two tall white pines stand silhouetted against the view, echoing the two deer. White pine had been dangerously over harvested in this period, and worry over its dwindling numbers in the Adirondacks paralleled concern for excessive hunting of deer. Homer drew the pine trees and deer carefully in pencil before adding watercolor, making sure that the distinctive characteristics of both threatened species would be clearly identifiable.",https://www.artic.edu/artworks/113100/north-woods-club-adirondacks-the-interrupted-tete-a-tete
usa_428,Alexander Calder,"Sheet steel, brass, wire, and paint",Streetcar,"A leading exponent of kinetic art, Alexander Calder revolutionized sculpture by creating suspended abstract forms that were named “mobiles” by the artist Marcel Duchamp. Describing them as “detached bodies floating in space,” Calder produced works that are perpetually in motion, through a system of weights and counterbalances, as they move in response to subtle air currents. Embracing the rhythms of modern life, Calder’s Streetcar transforms a noisy mode of urban transportation into a restrained, slowed composition of biomorphic shapes made from industrial materials.",https://www.artic.edu/artworks/109274/streetcar
usa_429,Ivan Albright,Oil on canvas,Self-Portrait,,https://www.artic.edu/artworks/62273/self-portrait
usa_430,Aaron Siskind,Gelatin silver print,New York,"Although he began his career as a documentarian, Aaron Siskind quickly became known for photographs that concerned themselves with exploring internal formal relationships rather than depicting recognizable objects. Active in the artistic milieu of postwar New York, Siskind made photographs in dialogue with the work of the Abstract Expressionist painters, with whom he was socially and professionally close. He sought to find a new language for photographic depiction that could transcend what was in front of the camera. “First, and emphatically,” he wrote in 1950, “I accept the flat plane of the picture surface as the primary frame of reference of the picture.” Siskind’s radically abstract photographs of walls covered with graffiti, chalk, or peeling paint and paper would be recognized as a pioneering development in 20th-century photography.",https://www.artic.edu/artworks/2976/new-york
usa_431,Ralph Albert Blakelock,Oil on canvas,Ghost Dance (The Vision of Life),"The Ghost Dance, or “Messiah Craze” as the press called it, fused elements of Native American religions and Christianity to express ideas about the resurrection and rejuvenation of indigenous cultures. An assertion of Native American pride and empowerment in the late 1880s, these ceremonies drew the attention of ethnographers and aroused the suspicions of United States government and military officials. After the murders of Big Foot and Sitting Bull and the massacre at Wounded Knee in 1890, the Ghost Dance became part of the mythology of the vanishing Indian. In Ralph Blakelock’s murky, deliberately ambiguous composition, the dancing figures appear as ghosts or shadows—insubstantial fragments of a memory or a dream. Indeed, the artist’s understanding of such performances was drawn from accounts in newspapers and magazines. He had not traveled to the West since the early 1870s, more than 20 years before painting this work.",https://www.artic.edu/artworks/90062/ghost-dance-the-vision-of-life
