ids,artists,mediums,titles,descriptions,urls
eng_67,Steve McQueen,"Super 8 film, silent, transferred to digital video (monitor); 1:05 min. loop Edition number two of four",Exodus,"Steve McQueen is an artist and filmmaker of Grenadian descent who was born and raised in London and lives in Amsterdam. In his reductive, often abstracted works, he pares down the projected image to its basic elements: light and dark, motion and stillness, silence and sound. The meanings in McQueen’s intensely concentrated films and projected-image installations—some exquisitely choreographed, others improvised—are at once elusive, elliptical, and subtly transgressive. Avant-garde film traditions, including cinema verité and the revolutionary films of figures such as Buster Keaton, Jean Vigo, and Andy Warhol inform McQueen’s improvisational approach, which is often defined by his preference for the handheld camera; distilled but coded actions, gestures, and performative expressions; and restrained post-production editing. Often, the bodies featured in the work include the artist’s own; almost always, they are black. With little interest in excavating the repressed psychological history of the African diaspora or exploring identity politics per se, McQueen instead facilitates his subjects’ creative empowerment through succinct works that leave ultimate interpretation to the viewer.Exodus, McQueen’s first mature effort, distinguishes itself from the balance of his oeuvre in that it captures an event that the artist happened to encounter while out with his handheld Super 8 camera. This short, silent film documents two smartly dressed men from the West Indies moving through the crowded streets of London. Each carries a potted coconut palm, a crude, if accidental, symbol of the tropics. Despite the burdens they carry and the challenges of navigating the city, they move efficiently through their environment, integrated with it even as the merrily waving palms above their heads distinguish them in the crowd. Their pace soon outstrips McQueen’s, and they move away from the recording device that documents—even questions—their actions. They cross against oncoming traffic and deftly board a double-decker bus. The final scene shows one of the men waving from a rear window as the vehicle moves away. Like the 1977 song of the same name by renowned reggae singer Bob Marley, Exodus is a poetic, largely metaphoric consideration of experiences and migrations within the global black diaspora.— Entry, Film, Video, New Media, Art Institute of Chicago Museum Studies 35 (1), pp. 92–97.",https://www.artic.edu/artworks/184204/%E7%A1%85%E6%91%AF%E7%8D%B5
eng_68,Roger Eliot Fry,Charcoal on cream wove paper (discolored to tan),Tall Trees in Landscape,,https://www.artic.edu/artworks/9098/tall-trees-in-landscape
eng_69,Henry Moore,"Bronze, cast in 1957, from an edition of five plus one",Working Model for UNESCO Reclining Figure,"In the 1950s, Henry Moore executed a number of important public commissions, including Reclining Figure for the headquarters of the United Nations Educational, Scientific, and Cultural Organization in Paris. The Art Institute’s sculpture is one of six smaller bronze versions of the unique, over-16-foot-long marble figure that Moore installed at UNESCO in 1958. The artist looked to many cultures—particularly to enduring examples of art from ancient Greece and the Yucatán region of Mexico—to give his figural works their monumental forms and profound resonance with the art of the past. This reclining figure connects not only to history but also to the earth—its swelling masses and rounded voids suggest the female form as well as a landscape of valleys, mountains, and caves.",https://www.artic.edu/artworks/11441/working-model-for-unesco-reclining-figure
eng_70,Henry Moore,Marble,Sculpture,,https://www.artic.edu/artworks/12626/sculpture
eng_71,Bridget Riley,Acrylic emulsion on canvas,Ascending and Descending Hero,,https://www.artic.edu/artworks/28890/ascending-and-descending-hero
eng_72,David Bates,Oil on canvas,"Autumn River Scene, The Brook",,https://www.artic.edu/artworks/65845/autumn-river-scene-the-brook
eng_73,John Constable,Oil on canvas,Landscape (The Lock),,https://www.artic.edu/artworks/879/landscape-the-lock
eng_74,,"Silk, plain weave with patterning and brocading wefts",Panel (From a Dress),,https://www.artic.edu/artworks/10340/panel-from-a-dress
eng_75,George Stubbs,Etching with engraving on paper,A Horse Frightened by a Lion,,https://www.artic.edu/artworks/97686/a-horse-frightened-by-a-lion
eng_76,Lewis Carroll,Albumen print,Margaret Frances Langton Clarke,,https://www.artic.edu/artworks/69816/margaret-frances-langton-clarke
eng_77,William Blake,Wood engraving on off-white wove paper,"A Rolling Stone is Ever Bare of Moss, from The Pastorals of Virgil",,https://www.artic.edu/artworks/18303/a-rolling-stone-is-ever-bare-of-moss-from-the-pastorals-of-virgil
eng_78,Leonora Carrington,Opaque watercolor with gold and silver metallic paint on ivory wove paper,Design for the Tempest,,https://www.artic.edu/artworks/117359/design-for-the-tempest
eng_79,George Frederick Watts,Oil on canvas,A Lamplight Study: Herr Joachim,,https://www.artic.edu/artworks/16558/a-lamplight-study-herr-joachim
eng_80,Rebecca Stonier Plaisted,"Silk, warp-float faced satin weave; embroidered with silk floss, silk yarns, and silk-wrapped-metal purl in brick, bullion, Ceylon, chain, knot, lattice filling, overcast, running, satin, Smyrna cross, tent, and a variety of buttonhole stitches; laid work, couching, and padded couching; French and Turkey knots; applied areas of linen, plain weave; seed pearls, coral beads, and mica; and silk, plain weave with ground weft fringe; edged with gilt-metal-strip-wrapped silk and gilt-metal strip, plain weave; silver hardware; wooden frame; lined with marbled paper; silk, plain weave; and silk, plain weave with supplementary pile warps forming cut solid velvet",Casket Depicting Scenes from the Old Testament,,https://www.artic.edu/artworks/10503/casket-depicting-scenes-from-the-old-testament
eng_81,David Hockney,Black and colored crayons on white wove paper,"Inland Sea, Japan",,https://www.artic.edu/artworks/50283/inland-sea-japan
eng_82,William Powell Frith,Oil on board,The Lovers,,https://www.artic.edu/artworks/180709/the-lovers
eng_83,Eric Gill,Wood engraving on cream wove paper tipped at top to cream paper,Ave Jesu Parvule,,https://www.artic.edu/artworks/11633/ave-jesu-parvule
eng_84,Sir Thomas Lawrence,Oil on canvas,"Anna Maria Dashwood, later Marchioness of Ely",,https://www.artic.edu/artworks/75374/anna-maria-dashwood-later-marchioness-of-ely
eng_85,Roger Mayne,Gelatin silver print,"Screaming Child, Sestham Street 4657",,https://www.artic.edu/artworks/7508/screaming-child-sestham-street-4657
eng_86,Henry of Segusio (Author),"Manuscript cutting in tempera and gold leaf, with gothic book hand inscriptions in Latin in pen and dark brown ink, with red and blue ink headers, ruled in graphite, on parchment","Table of Bigamy, from the Summa Super Titulis Decretalium Completa",,https://www.artic.edu/artworks/2174/table-of-bigamy-from-the-summa-super-titulis-decretalium-completa
eng_87,William Blake,Wood engraving on off-white wove paper,"Colinet’s Journey: Milestone Marked LXII Miles to London, from The Pastorals of Virgil",,https://www.artic.edu/artworks/18300/colinet-s-journey-milestone-marked-lxii-miles-to-london-from-the-pastorals-of-virgil
eng_88,Tacita Dean,"16mm anamorphic color film, optical sound; 4 min. loop; edition 2 of 3",Disappearance at Sea II,"Since the mid-1990s, Tacita Dean has produced numerous drawings and photographs, extensive writings about her work, and, most impressively, over thirty films. These works can appear low-tech and employ a seemingly simple means of shooting such as the use of a fixed camera angle. Although some of her films can be based loosely on a fictional or historical tale, the artist’s real power lies not in storytelling but in her adeptness with the medium of film itself.  Her narratives are deeply rooted in film’s relationship to light and time, and to the reflexive and circuitous nature of both these elements.Disappearance at Sea II is the title of a short film made after Disappearance at Sea (1996).  Both works take as their point of departure the story of Donald Crowhurst, an amateur yachtsman from England who joined the solo, round-the-world Sunday Times Golden Globe Race in 1968. The inexperienced (and, some might say, deceptive) Crowhurst quickly ran into difficulties, and eventually his craft, Teignmouth Electron, was found several hundred miles from the coast of Britain, abandoned.  Filmed in anamorphic format at St. Abb’s Head on the east coast of Scotland, Disappearance at Sea uses the light and lenses of a lighthouse and its surrounding landscape to suggestive narrative ends.The title Disappearance at Sea II—and especially the subtitle, Voyage de Guérison, which Dean added in her accompanying text—refer to the medieval legend of Tristan and Isolde’s misguided, love-potion-induced affair. Tristan, unlike Crowhurst, embraced the ocean’s power: after being mortally wounded, he allowed himself to drift in a voyage de guérison, or journey of healing, to a magical island where he hoped to be cured once again by the powers of Isolde and her mother, the queen. Dean set the film at the Longstone Lighthouse in the Farne Islands, mounting the camera on the building’s lighting apparatus.  Using an anamorphic lens, she limited her exploration to a single continuous shot, with the camera’s eye moving in the same trajectory as the lighthouse beam, seeing what it would normally iluminate. The uninterrupted rotation captures the reflections in the lighthouse’s curved windows, and through them, the surrounding sea and sky. During exhibition, the rhythmic clicking of the projector and film reel within the gallery echoes the sound of the rotating lighthouse within the film. This relationship is further complicated by the fact that the audio was not captured on location, but rather composed from the sound of a ventilator in a fish and chip shop, which was mixed with that of a short-wave radio transmission.Reflecting on Dean’s oeuvre, the novelist Jeannete Winterson wrote: “The vividness of her images and the vibrancy of her soundscapes are a challenge to the desensitized, coarse world of normal experience, where bright lights, movement and noise cheat us into believing that something is happening. Tacita Dean’s slow nothingness is far more rich and strange.” Indeed, in this artist’s work, real and cinematic space become analogous, forming an elegant symmetry between medium and subject.  Disappearance at Sea II, like its companion, is ultimately about the phenomenon of projection, of a beam of light being transmitted through a lens—in actuality, the essence of film.",https://www.artic.edu/artworks/154482/disappearance-at-sea-ii
